order_id,product,client_id,order_date,money_spent
376,a,107,2017-02-19,184.77
376,a,107,2017-02-19,12.83
376,a,107,2017-02-19,33.05
376,a,107,2017-02-19,18.04
377,a,279,2017-01-27,333.44
377,a,279,2017-01-27,62.88
377,b,279,2017-01-27,7.06
377,a,279,2017-01-27,13.42
377,b,279,2017-01-27,110.28
377,b,279,2017-01-27,40.64
377,a,279,2017-01-27,16.4
378,b,318,2017-01-31,134.03
379,b,47,2017-02-11,6.21
379,a,47,2017-02-11,235.19
379,b,47,2017-02-11,22.44
379,a,47,2017-02-11,115.32
379,c,47,2017-02-11,88.15
379,c,47,2017-02-11,38.32
379,b,47,2017-02-11,99.36
380,b,14,2017-01-03,63.29
380,b,14,2017-01-03,7.68
380,a,14,2017-01-03,191.98
380,a,14,2017-01-03,273.05
380,a,14,2017-01-03,437.28
380,a,14,2017-01-03,96.8
381,b,276,2017-02-28,24.84
381,a,276,2017-02-28,91.58
381,c,276,2017-02-28,98.7
381,b,276,2017-02-28,61.34
381,c,276,2017-02-28,174.36
381,b,276,2017-02-28,53.73
381,c,276,2017-02-28,20.02
382,a,407,2017-04-08,133.08
382,a,407,2017-04-08,152.39
382,a,407,2017-04-08,84.9
382,c,407,2017-04-08,46.15
382,a,407,2017-04-08,17.78
382,a,407,2017-04-08,48.28
382,b,407,2017-04-08,40.34
382,a,407,2017-04-08,111.7
382,a,407,2017-04-08,128.82
382,c,407,2017-04-08,85.8
383,a,215,2017-01-24,112.11
383,a,215,2017-01-24,48.18
384,a,86,2017-03-12,228.34
384,c,86,2017-03-12,199.08
385,a,424,2017-02-20,255.88
385,a,424,2017-02-20,175.12
385,c,424,2017-02-20,375.97
386,a,378,2017-02-09,47.38
386,a,378,2017-02-09,205.06
386,a,378,2017-02-09,7.5
387,b,470,2017-01-18,11.4
387,a,470,2017-01-18,49.95
387,a,470,2017-01-18,56.51
387,a,470,2017-01-18,2.99
388,a,479,2017-02-13,34.05
388,a,479,2017-02-13,55.98
388,a,479,2017-02-13,61.09
388,c,479,2017-02-13,20.97
388,a,479,2017-02-13,2.58
389,a,533,2017-01-27,39.34
389,a,533,2017-01-27,40.05
389,a,533,2017-01-27,22.97
389,c,533,2017-01-27,9.95
389,a,533,2017-01-27,37.63
389,a,533,2017-01-27,219.19
389,b,533,2017-01-27,66.15
389,b,533,2017-01-27,228.18
389,b,533,2017-01-27,93.8
389,a,533,2017-01-27,94.5
390,a,330,2017-02-16,94.47
390,c,330,2017-02-16,31.51
390,b,330,2017-02-16,142
390,a,330,2017-02-16,191.86
390,a,330,2017-02-16,365.28
390,a,330,2017-02-16,121.39
390,a,330,2017-02-16,66.71
391,a,43,2017-02-09,24.79
391,a,43,2017-02-09,38.51
391,b,43,2017-02-09,85.62
391,a,43,2017-02-09,28.02
391,a,43,2017-02-09,191.32
391,a,43,2017-02-09,243.87
391,b,43,2017-02-09,60.06
392,a,307,2017-03-26,28.61
392,b,307,2017-03-26,74.49
393,c,385,2017-01-26,381.3
393,b,385,2017-01-26,66.02
393,a,385,2017-01-26,203.36
393,a,385,2017-01-26,59.16
394,b,276,2017-02-17,238.77
394,c,276,2017-02-17,4
394,b,276,2017-02-17,200.83
394,a,276,2017-02-17,8.27
394,a,276,2017-02-17,24.96
394,a,276,2017-02-17,105.17
394,a,276,2017-02-17,419.13
394,a,276,2017-02-17,72.37
395,a,525,2017-02-07,44.3
395,a,525,2017-02-07,277.12
395,b,525,2017-02-07,66.46
395,a,525,2017-02-07,20.21
395,b,525,2017-02-07,145.88
396,a,210,2017-02-23,52.74
396,a,210,2017-02-23,7.79
396,a,210,2017-02-23,186.17
397,a,20,2017-01-28,72.21
397,b,20,2017-01-28,6.08
397,a,20,2017-01-28,173.27
397,a,20,2017-01-28,454.02
397,b,20,2017-01-28,65.17
398,a,371,2017-01-09,156.78
398,a,371,2017-01-09,13.29
398,a,371,2017-01-09,8.16
398,b,371,2017-01-09,152.9
398,a,371,2017-01-09,77.39
399,a,497,2017-01-29,60.28
399,b,497,2017-01-29,21.8
399,a,497,2017-01-29,37.04
399,a,497,2017-01-29,21.38
399,b,497,2017-01-29,18.49
399,a,497,2017-01-29,55.35
400,b,56,2017-02-20,89.03
400,b,56,2017-02-20,32.33
400,a,56,2017-02-20,151.33
400,b,56,2017-02-20,127.81
400,c,56,2017-02-20,98.34
400,c,56,2017-02-20,8.07
400,a,56,2017-02-20,22.53
401,a,542,2017-02-11,133.15
401,a,542,2017-02-11,25.26
401,a,542,2017-02-11,42.55
401,a,542,2017-02-11,72.18
402,a,290,2017-03-19,87.92
402,a,290,2017-03-19,13.92
402,a,290,2017-03-19,12.08
402,a,290,2017-03-19,75.41
402,c,290,2017-03-19,120.39
403,b,214,2017-02-02,160.35
403,a,214,2017-02-02,50.4
403,a,214,2017-02-02,52.93
404,a,544,2017-03-23,29.19
405,a,131,2017-01-16,214.86
405,a,131,2017-01-16,56.84
405,a,131,2017-01-16,78.96
406,a,132,2017-02-15,6.29
406,a,132,2017-02-15,12.14
406,a,132,2017-02-15,63.8
406,a,132,2017-02-15,78.56
406,c,132,2017-02-15,38.9
406,a,132,2017-02-15,39.87
407,a,72,2017-01-12,179.31
407,a,72,2017-01-12,59.38
407,a,72,2017-01-12,50.72
408,b,460,2017-01-11,45.99
408,a,460,2017-01-11,5.15
408,a,460,2017-01-11,4.02
408,a,460,2017-01-11,226.31
408,a,460,2017-01-11,217.97
409,a,514,2017-03-19,326.7
409,c,514,2017-03-19,19.75
409,c,514,2017-03-19,67.09
409,a,514,2017-03-19,55.82
410,c,290,2017-03-23,460.43
411,a,317,2017-03-18,39.01
411,c,317,2017-03-18,16.79
411,a,317,2017-03-18,132.62
411,a,317,2017-03-18,5.22
412,b,88,2017-02-16,94.43
412,a,88,2017-02-16,29.61
412,a,88,2017-02-16,108.34
412,a,88,2017-02-16,191.16
412,a,88,2017-02-16,5.29
412,a,88,2017-02-16,30.54
412,b,88,2017-02-16,37.61
413,a,67,2017-01-20,106.24
413,a,67,2017-01-20,388.36
413,b,67,2017-01-20,24.35
413,b,67,2017-01-20,384.73
414,a,212,2017-03-16,124.36
414,b,212,2017-03-16,124.27
414,a,212,2017-03-16,38.48
414,b,212,2017-03-16,53.01
414,a,212,2017-03-16,60.52
414,a,212,2017-03-16,50.62
414,b,212,2017-03-16,95.08
414,c,212,2017-03-16,35.65
414,a,212,2017-03-16,167.49
414,a,212,2017-03-16,110.63
415,c,190,2017-03-21,124.12
415,a,190,2017-03-21,18.24
415,b,190,2017-03-21,57.94
415,a,190,2017-03-21,69.25
416,b,316,2017-02-15,71.2
416,a,316,2017-02-15,85.79
417,b,202,2017-01-31,226.56
417,a,202,2017-01-31,56.27
417,a,202,2017-01-31,28.55
417,a,202,2017-01-31,43.37
417,a,202,2017-01-31,110.98
417,a,202,2017-01-31,72.71
418,a,390,2017-03-01,3.96
418,a,390,2017-03-01,59.69
418,b,390,2017-03-01,42.12
418,a,390,2017-03-01,588.49
418,a,390,2017-03-01,12.16
418,a,390,2017-03-01,207.29
418,a,390,2017-03-01,356.97
418,b,390,2017-03-01,70.35
419,c,453,2017-03-01,7.66
419,b,453,2017-03-01,57.27
419,a,453,2017-03-01,50.53
419,a,453,2017-03-01,9.85
420,a,276,2017-01-19,108.36
420,a,276,2017-01-19,116.51
420,b,276,2017-01-19,22.29
421,a,340,2017-02-22,114.56
421,a,340,2017-02-22,302.76
421,c,340,2017-02-22,231.46
421,a,340,2017-02-22,58.78
422,a,209,2017-02-21,106.29
422,a,209,2017-02-21,37.84
422,a,209,2017-02-21,10.4
422,c,209,2017-02-21,38.13
423,a,534,2017-01-25,4.3
423,b,534,2017-01-25,562.36
423,a,534,2017-01-25,23.75
423,a,534,2017-01-25,19.7
423,a,534,2017-01-25,12.59
424,a,194,2017-02-15,121.98
424,a,194,2017-02-15,22.57
424,a,194,2017-02-15,77.01
424,c,194,2017-02-15,21.8
424,a,194,2017-02-15,150.48
424,a,194,2017-02-15,53.17
424,a,194,2017-02-15,58.19
424,a,194,2017-02-15,78.79
424,a,194,2017-02-15,58.76
425,a,262,2017-03-08,16.46
425,a,262,2017-03-08,32.62
426,a,546,2017-01-21,96.52
426,a,546,2017-01-21,16.02
426,b,546,2017-01-21,87.91
426,c,546,2017-01-21,107.44
426,a,546,2017-01-21,37.92
426,a,546,2017-01-21,3.55
426,b,546,2017-01-21,132.74
427,a,136,2017-02-17,60.95
427,a,136,2017-02-17,94.13
428,a,403,2017-01-27,119.61
428,a,403,2017-01-27,275.36
428,b,403,2017-01-27,274.43
428,a,403,2017-01-27,85.96
428,a,403,2017-01-27,48.51
429,a,397,2017-02-21,131.72
429,a,397,2017-02-21,81.13
429,c,397,2017-02-21,49.78
429,b,397,2017-02-21,55.17
429,a,397,2017-02-21,55.24
430,b,278,2017-01-27,2.71
430,a,278,2017-01-27,25.23
430,a,278,2017-01-27,301.72
430,b,278,2017-01-27,197.84
431,b,134,2017-01-11,63.4
431,c,134,2017-01-11,64.39
431,b,134,2017-01-11,42.21
432,c,450,2017-02-06,151.07
432,c,450,2017-02-06,63.89
433,a,17,2017-02-02,409.04
433,a,17,2017-02-02,108.65
433,c,17,2017-02-02,251.16
433,c,17,2017-02-02,110.64
433,a,17,2017-02-02,19.91
433,a,17,2017-02-02,361.39
433,c,17,2017-02-02,75.03
433,c,17,2017-02-02,11.28
433,a,17,2017-02-02,23.13
433,b,17,2017-02-02,70.36
434,a,479,2017-03-01,62.32
434,b,479,2017-03-01,149.41
434,c,479,2017-03-01,5.97
434,a,479,2017-03-01,197.92
434,c,479,2017-03-01,112.38
434,c,479,2017-03-01,116.18
434,a,479,2017-03-01,136.42
434,b,479,2017-03-01,24.46
435,b,463,2017-01-14,227.66
436,a,498,2017-03-25,2.11
436,b,498,2017-03-25,125.61
436,a,498,2017-03-25,208.16
436,a,498,2017-03-25,53.85
437,c,494,2017-01-28,11.29
437,a,494,2017-01-28,3.28
438,a,363,2017-02-25,12.7
438,b,363,2017-02-25,8.22
439,a,282,2017-02-07,24.27
439,a,282,2017-02-07,37.47
439,b,282,2017-02-07,41.4
439,a,282,2017-02-07,252.31
439,c,282,2017-02-07,121.85
439,b,282,2017-02-07,243.22
439,a,282,2017-02-07,1.31
439,a,282,2017-02-07,73.04
440,b,500,2017-01-08,37.91
440,b,500,2017-01-08,102.58
441,c,342,2017-02-22,85.02
441,b,342,2017-02-22,458.55
441,c,342,2017-02-22,85.95
441,b,342,2017-02-22,59.27
441,c,342,2017-02-22,57.95
441,a,342,2017-02-22,457.52
442,a,129,2017-03-28,33.7
442,a,129,2017-03-28,66.53
442,a,129,2017-03-28,60.98
442,a,129,2017-03-28,45.89
442,b,129,2017-03-28,12.74
442,a,129,2017-03-28,102.59
442,a,129,2017-03-28,151.14
442,a,129,2017-03-28,114.75
443,a,16,2017-02-20,4.13
443,c,16,2017-02-20,66.46
443,a,16,2017-02-20,81.53
443,b,16,2017-02-20,60.55
443,a,16,2017-02-20,38.28
444,b,120,2017-01-12,151.86
444,a,120,2017-01-12,422.65
444,a,120,2017-01-12,22.89
444,a,120,2017-01-12,8.91
444,a,120,2017-01-12,33.1
444,a,120,2017-01-12,258.85
444,a,120,2017-01-12,29.15
445,c,306,2017-03-03,140.09
445,a,306,2017-03-03,66.89
446,b,218,2017-01-20,304.89
446,a,218,2017-01-20,14.26
446,a,218,2017-01-20,57.24
446,b,218,2017-01-20,307.35
447,a,103,2017-02-23,69.95
447,a,103,2017-02-23,122.81
447,a,103,2017-02-23,48.54
447,c,103,2017-02-23,187.85
448,b,218,2017-01-30,36.83
448,a,218,2017-01-30,41.8
449,a,556,2017-04-05,0.15
449,a,556,2017-04-05,131.24
449,b,556,2017-04-05,4.17
449,c,556,2017-04-05,139.79
450,a,8,2017-03-04,198.73
450,a,8,2017-03-04,168
450,c,8,2017-03-04,12.06
450,a,8,2017-03-04,119.42
450,a,8,2017-03-04,67.2
451,b,479,2017-03-25,94.35
451,b,479,2017-03-25,95.43
451,a,479,2017-03-25,82.16
452,a,358,2017-04-03,3.94
452,c,358,2017-04-03,76.49
452,a,358,2017-04-03,15.33
452,b,358,2017-04-03,136.51
452,a,358,2017-04-03,129.05
452,c,358,2017-04-03,43.39
453,a,252,2017-04-07,71.15
453,b,252,2017-04-07,59.34
453,a,252,2017-04-07,272.26
453,b,252,2017-04-07,64.99
454,b,261,2017-02-14,189.89
454,a,261,2017-02-14,128.76
454,a,261,2017-02-14,134.79
455,a,171,2017-02-26,82.36
456,c,31,2017-02-27,135.96
456,b,31,2017-02-27,129.7
456,a,31,2017-02-27,69.6
456,b,31,2017-02-27,311.79
456,a,31,2017-02-27,109
457,a,2,2017-03-08,11.53
457,b,2,2017-03-08,283.63
457,a,2,2017-03-08,10.34
457,a,2,2017-03-08,44.02
457,b,2,2017-03-08,24.36
457,a,2,2017-03-08,134.63
458,a,96,2017-03-06,274.73
458,a,96,2017-03-06,180.62
459,a,52,2017-01-26,132.99
459,b,52,2017-01-26,132.25
460,a,326,2017-01-27,37.65
460,c,326,2017-01-27,2.47
460,a,326,2017-01-27,304.78
461,b,256,2017-03-01,281.62
461,a,256,2017-03-01,20.78
461,a,256,2017-03-01,43.77
461,a,256,2017-03-01,27.64
461,b,256,2017-03-01,435.8
462,a,100,2017-02-25,62.84
462,a,100,2017-02-25,131.12
462,b,100,2017-02-25,164.12
462,a,100,2017-02-25,16.04
462,a,100,2017-02-25,94.18
463,a,426,2017-01-05,30.43
463,b,426,2017-01-05,7.08
463,c,426,2017-01-05,2.61
463,b,426,2017-01-05,250.45
464,a,412,2017-02-28,72.19
464,a,412,2017-02-28,71.55
464,a,412,2017-02-28,65.58
465,c,526,2017-03-06,130.31
465,b,526,2017-03-06,43.62
465,b,526,2017-03-06,84.45
465,b,526,2017-03-06,10.87
465,b,526,2017-03-06,46.99
466,a,81,2017-03-07,333.89
466,b,81,2017-03-07,3.4
466,a,81,2017-03-07,39.02
466,a,81,2017-03-07,66.03
466,a,81,2017-03-07,172.46
466,a,81,2017-03-07,155.01
466,b,81,2017-03-07,108.98
467,a,351,2017-01-02,7.19
467,a,351,2017-01-02,34.04
468,a,74,2017-03-16,137.09
468,c,74,2017-03-16,377.48
468,b,74,2017-03-16,294.14
468,a,74,2017-03-16,82.21
468,a,74,2017-03-16,1.57
469,a,42,2017-01-30,185.69
469,b,42,2017-01-30,0.27
469,c,42,2017-01-30,117.07
469,a,42,2017-01-30,32.52
469,a,42,2017-01-30,31.42
469,b,42,2017-01-30,97.84
469,a,42,2017-01-30,30.83
470,c,512,2017-03-23,83.22
470,a,512,2017-03-23,80.27
471,a,424,2017-01-17,3.88
471,a,424,2017-01-17,26.1
471,a,424,2017-01-17,10.39
472,a,146,2017-02-10,139.64
472,a,146,2017-02-10,132.51
472,a,146,2017-02-10,31.65
472,a,146,2017-02-10,226.39
473,a,221,2017-02-08,137.78
473,b,221,2017-02-08,44.83
474,a,328,2017-02-16,310.31
474,a,328,2017-02-16,273.7
474,a,328,2017-02-16,197.31
475,a,323,2017-03-16,130.97
475,a,323,2017-03-16,36.75
475,b,323,2017-03-16,43.03
475,a,323,2017-03-16,20.36
475,a,323,2017-03-16,7.06
476,b,45,2017-02-10,38.58
476,c,45,2017-02-10,375.81
476,b,45,2017-02-10,44.56
477,a,175,2017-03-06,10.67
477,a,175,2017-03-06,123.19
477,a,175,2017-03-06,0.41
477,c,175,2017-03-06,96.21
477,a,175,2017-03-06,212.6
477,b,175,2017-03-06,85.55
477,c,175,2017-03-06,103.07
478,a,199,2017-01-22,49.94
478,b,199,2017-01-22,162.93
478,b,199,2017-01-22,408.33
478,a,199,2017-01-22,31.55
478,a,199,2017-01-22,38.72
478,a,199,2017-01-22,119.35
478,b,199,2017-01-22,4.97
478,a,199,2017-01-22,27.67
478,a,199,2017-01-22,115.44
479,b,319,2017-04-02,46.9
479,b,319,2017-04-02,395.85
479,a,319,2017-04-02,46.16
480,a,11,2017-03-27,129.76
480,b,11,2017-03-27,4.16
481,a,205,2017-03-06,81.32
481,a,205,2017-03-06,121.29
481,c,205,2017-03-06,113.16
481,a,205,2017-03-06,13.61
481,a,205,2017-03-06,89.67
481,a,205,2017-03-06,5.89
482,a,284,2017-01-22,139.22
482,a,284,2017-01-22,163.13
482,c,284,2017-01-22,121.96
482,a,284,2017-01-22,121.72
482,c,284,2017-01-22,50.21
482,a,284,2017-01-22,45.76
482,b,284,2017-01-22,146.97
483,a,210,2017-03-02,7.63
483,a,210,2017-03-02,61.87
483,a,210,2017-03-02,46.74
484,a,491,2017-03-03,19.62
484,c,491,2017-03-03,38.27
484,b,491,2017-03-03,30.87
484,b,491,2017-03-03,50.73
485,c,212,2017-02-13,44.21
485,b,212,2017-02-13,64.03
485,b,212,2017-02-13,101.23
485,a,212,2017-02-13,56.86
485,a,212,2017-02-13,62.85
486,a,466,2017-01-11,128.96
486,c,466,2017-01-11,33.29
486,a,466,2017-01-11,9.42
486,a,466,2017-01-11,106.36
486,b,466,2017-01-11,102.24
486,a,466,2017-01-11,87.63
486,a,466,2017-01-11,14.97
486,a,466,2017-01-11,133.14
486,a,466,2017-01-11,78.86
487,a,261,2017-03-26,40.75
487,b,261,2017-03-26,53.44
487,b,261,2017-03-26,43.11
487,c,261,2017-03-26,153.41
487,b,261,2017-03-26,245.5
488,a,443,2017-01-17,92.93
488,a,443,2017-01-17,95.33
488,a,443,2017-01-17,126.74
488,a,443,2017-01-17,38.01
488,c,443,2017-01-17,137.41
488,a,443,2017-01-17,193.41
488,a,443,2017-01-17,147.13
488,a,443,2017-01-17,71.61
488,a,443,2017-01-17,42.37
489,c,448,2017-03-12,135.11
489,a,448,2017-03-12,61.52
489,a,448,2017-03-12,89.41
490,c,214,2017-02-01,79.82
490,a,214,2017-02-01,168.37
490,b,214,2017-02-01,208.32
491,b,115,2017-02-19,67.95
491,a,115,2017-02-19,48.9
491,a,115,2017-02-19,11.56
491,a,115,2017-02-19,219.81
492,a,169,2017-04-02,70.89
492,a,169,2017-04-02,32.52
492,b,169,2017-04-02,100.43
492,c,169,2017-04-02,167.89
492,b,169,2017-04-02,7.26
492,a,169,2017-04-02,54.47
492,a,169,2017-04-02,1.57
493,a,464,2017-03-26,26.88
493,a,464,2017-03-26,36.96
493,a,464,2017-03-26,27.42
493,a,464,2017-03-26,12.31
494,a,210,2017-03-31,249.93
494,a,210,2017-03-31,119.11
494,a,210,2017-03-31,36.28
494,a,210,2017-03-31,36.96
495,a,387,2017-02-13,11.22
496,a,56,2017-03-24,18.71
496,b,56,2017-03-24,150.52
496,a,56,2017-03-24,246.58
496,b,56,2017-03-24,39.34
496,a,56,2017-03-24,86.93
497,a,140,2017-03-15,67.46
497,b,140,2017-03-15,36.58
497,a,140,2017-03-15,21.07
498,b,348,2017-03-19,10.24
498,a,348,2017-03-19,2.46
499,a,25,2017-04-11,8.24
499,c,25,2017-04-11,237.8
499,b,25,2017-04-11,148.31
499,a,25,2017-04-11,72.81
500,b,473,2017-01-26,62.37
500,c,473,2017-01-26,19.13
500,a,473,2017-01-26,196.13
500,a,473,2017-01-26,61.65
501,c,523,2017-01-26,24.24
501,b,523,2017-01-26,37.2
501,c,523,2017-01-26,19.48
501,a,523,2017-01-26,50.61
502,c,218,2017-01-12,107.15
502,b,218,2017-01-12,7.28
503,c,173,2017-04-07,71.11
503,a,173,2017-04-07,57.07
503,a,173,2017-04-07,4.76
503,a,173,2017-04-07,79.07
503,a,173,2017-04-07,55.91
503,b,173,2017-04-07,36.82
503,c,173,2017-04-07,195.18
503,a,173,2017-04-07,18.81
503,a,173,2017-04-07,26.08
504,b,295,2017-02-14,85.5
504,c,295,2017-02-14,20.05
505,b,352,2017-04-06,445.78
505,a,352,2017-04-06,148.66
505,a,352,2017-04-06,20.62
505,a,352,2017-04-06,10.31
506,a,338,2017-01-27,45.74
506,a,338,2017-01-27,45.09
506,b,338,2017-01-27,101.5
506,a,338,2017-01-27,17.5
506,a,338,2017-01-27,76.13
507,c,510,2017-03-15,90.83
507,a,510,2017-03-15,225.44
507,a,510,2017-03-15,0.65
508,a,81,2017-03-09,16.06
508,b,81,2017-03-09,71.97
508,b,81,2017-03-09,35.49
508,a,81,2017-03-09,99.22
508,c,81,2017-03-09,137.99
508,b,81,2017-03-09,147.61
508,a,81,2017-03-09,66.1
509,c,48,2017-01-23,172.86
509,b,48,2017-01-23,78.12
509,a,48,2017-01-23,44.36
510,a,392,2017-04-09,146.77
510,a,392,2017-04-09,169.56
510,a,392,2017-04-09,6.45
510,a,392,2017-04-09,119.45
510,a,392,2017-04-09,131.51
510,a,392,2017-04-09,25.86
510,a,392,2017-04-09,188.97
512,a,131,2017-02-15,72.57
512,a,131,2017-02-15,160.24
512,a,131,2017-02-15,99.26
512,a,131,2017-02-15,36.69
513,a,362,2017-01-15,754.99
513,b,362,2017-01-15,34.72
513,a,362,2017-01-15,215.74
513,a,362,2017-01-15,119.33
514,a,483,2017-02-22,122.06
514,b,483,2017-02-22,52.06
514,a,483,2017-02-22,24.59
514,a,483,2017-02-22,10.42
514,a,483,2017-02-22,312.9
514,a,483,2017-02-22,273.4
515,a,507,2017-01-08,19.58
515,a,507,2017-01-08,60.19
516,a,520,2017-04-03,163.46
516,c,520,2017-04-03,219.42
516,a,520,2017-04-03,9.55
516,a,520,2017-04-03,151.86
516,b,520,2017-04-03,306.62
516,b,520,2017-04-03,52.41
517,a,141,2017-01-20,25.63
517,b,141,2017-01-20,30.34
517,a,141,2017-01-20,97.11
517,c,141,2017-01-20,80.98
517,a,141,2017-01-20,37.67
517,b,141,2017-01-20,17.25
518,b,132,2017-01-13,31.51
518,a,132,2017-01-13,53.23
518,a,132,2017-01-13,9.64
518,a,132,2017-01-13,81.28
518,c,132,2017-01-13,53.11
519,a,372,2017-02-02,6.27
519,b,372,2017-02-02,83.28
519,a,372,2017-02-02,16.02
519,b,372,2017-02-02,39.73
519,a,372,2017-02-02,25.65
520,a,224,2017-01-19,81.45
520,a,224,2017-01-19,67.32
520,b,224,2017-01-19,16.52
521,b,247,2017-03-27,1.83
521,a,247,2017-03-27,29
522,b,78,2017-02-25,115.27
522,c,78,2017-02-25,32.68
522,b,78,2017-02-25,81.44
522,b,78,2017-02-25,97.28
523,b,300,2017-03-20,123.29
523,a,300,2017-03-20,87.46
524,a,309,2017-02-18,48.12
524,a,309,2017-02-18,0.75
524,b,309,2017-02-18,69.56
524,b,309,2017-02-18,234.07
524,a,309,2017-02-18,103.84
525,a,290,2017-02-27,72.59
525,c,290,2017-02-27,118.7
526,a,275,2017-01-07,190.62
526,b,275,2017-01-07,185.12
526,b,275,2017-01-07,43.44
526,a,275,2017-01-07,85.97
526,c,275,2017-01-07,85.78
526,a,275,2017-01-07,125.39
526,a,275,2017-01-07,17.31
527,b,475,2017-03-09,83.74
527,a,475,2017-03-09,91.02
527,a,475,2017-03-09,9.61
528,a,347,2017-01-06,0.86
528,b,347,2017-01-06,132.69
528,a,347,2017-01-06,83.28
528,a,347,2017-01-06,11.02
529,a,489,2017-03-29,86.48
529,b,489,2017-03-29,93.48
530,a,182,2017-04-10,270.33
530,a,182,2017-04-10,51.09
530,a,182,2017-04-10,54.81
530,b,182,2017-04-10,0.94
530,a,182,2017-04-10,8.63
530,a,182,2017-04-10,34.54
530,a,182,2017-04-10,150.7
531,a,557,2017-03-31,33.29
531,c,557,2017-03-31,130.17
531,b,557,2017-03-31,18.24
531,a,557,2017-03-31,0.01
531,a,557,2017-03-31,13.82
532,a,174,2017-01-10,23.7
532,a,174,2017-01-10,41.92
532,b,174,2017-01-10,129.18
532,a,174,2017-01-10,54.21
533,a,186,2017-01-05,20.2
534,a,63,2017-03-23,185.53
534,a,63,2017-03-23,14.81
535,a,455,2017-03-22,118.93
535,a,455,2017-03-22,111.53
535,a,455,2017-03-22,3.35
535,b,455,2017-03-22,439.51
535,a,455,2017-03-22,4.28
536,a,547,2017-02-09,5.56
536,c,547,2017-02-09,68.94
537,a,26,2017-04-11,72.56
537,a,26,2017-04-11,163.24
538,b,324,2017-03-12,10
538,a,324,2017-03-12,48.27
538,c,324,2017-03-12,59.25
538,b,324,2017-03-12,68
539,a,54,2017-01-13,53.67
539,a,54,2017-01-13,62.52
539,a,54,2017-01-13,79.57
539,a,54,2017-01-13,109.29
540,c,140,2017-02-02,6.67
540,a,140,2017-02-02,309.96
540,a,140,2017-02-02,42.5
541,a,204,2017-02-17,62.7
541,b,204,2017-02-17,30.12
541,a,204,2017-02-17,33.75
541,b,204,2017-02-17,15.18
542,b,416,2017-04-01,19.85
543,a,556,2017-02-10,178.4
543,b,556,2017-02-10,219.07
543,c,556,2017-02-10,205.14
543,c,556,2017-02-10,18.28
543,c,556,2017-02-10,6.77
544,a,543,2017-02-19,540.49
544,a,543,2017-02-19,72.59
544,a,543,2017-02-19,45.59
544,b,543,2017-02-19,124.6
544,b,543,2017-02-19,1.99
544,a,543,2017-02-19,140.12
544,b,543,2017-02-19,75.33
545,c,419,2017-03-24,59.09
546,b,329,2017-03-22,41.42
546,a,329,2017-03-22,160.78
546,a,329,2017-03-22,223.32
547,b,514,2017-02-19,69.33
547,a,514,2017-02-19,241.03
548,a,518,2017-01-31,312.4
548,a,518,2017-01-31,253.03
548,c,518,2017-01-31,43.76
548,a,518,2017-01-31,30.88
548,a,518,2017-01-31,144.64
548,a,518,2017-01-31,158.59
548,a,518,2017-01-31,0.44
548,a,518,2017-01-31,171.19
549,a,320,2017-01-21,85.83
549,b,320,2017-01-21,215.92
549,b,320,2017-01-21,70.17
550,b,478,2017-03-17,131.72
550,a,478,2017-03-17,37.09
550,b,478,2017-03-17,135
550,a,478,2017-03-17,114.72
551,a,75,2017-03-27,18.68
551,b,75,2017-03-27,124.07
551,a,75,2017-03-27,217.8
551,b,75,2017-03-27,66.76
551,c,75,2017-03-27,62.72
551,c,75,2017-03-27,119.1
552,a,558,2017-02-13,45.77
552,c,558,2017-02-13,56.89
552,a,558,2017-02-13,315.84
552,b,558,2017-02-13,12.95
552,a,558,2017-02-13,78.19
552,a,558,2017-02-13,61.87
553,c,521,2017-02-11,111.1
553,a,521,2017-02-11,125.7
553,b,521,2017-02-11,94.72
553,c,521,2017-02-11,272.2
553,a,521,2017-02-11,43.71
553,c,521,2017-02-11,82.06
553,a,521,2017-02-11,60.5
554,a,91,2017-03-31,103.68
554,a,91,2017-03-31,2.1
554,a,91,2017-03-31,58.51
554,a,91,2017-03-31,7.95
554,c,91,2017-03-31,26.38
554,a,91,2017-03-31,17.29
555,a,502,2017-03-07,9.03
555,a,502,2017-03-07,303.54
555,b,502,2017-03-07,9.41
555,a,502,2017-03-07,47.88
556,a,102,2017-01-17,160.94
556,a,102,2017-01-17,243.04
556,c,102,2017-01-17,261.29
556,b,102,2017-01-17,27.13
556,b,102,2017-01-17,273.05
557,a,491,2017-03-20,349.69
557,b,491,2017-03-20,37.4
557,a,491,2017-03-20,194.85
557,b,491,2017-03-20,223.48
557,a,491,2017-03-20,116.72
558,b,444,2017-02-14,3.16
558,a,444,2017-02-14,214.8
558,c,444,2017-02-14,2.42
558,a,444,2017-02-14,10.03
558,c,444,2017-02-14,27.27
559,c,17,2017-02-08,232.14
559,a,17,2017-02-08,19.24
559,a,17,2017-02-08,67.94
559,a,17,2017-02-08,190.4
560,a,296,2017-01-11,87.53
560,b,296,2017-01-11,37.24
560,a,296,2017-01-11,34.53
561,a,76,2017-04-07,28.24
562,a,196,2017-04-08,143.25
562,a,196,2017-04-08,1.28
562,b,196,2017-04-08,90.8
562,b,196,2017-04-08,190.55
562,a,196,2017-04-08,6.43
563,a,313,2017-02-14,230.94
563,a,313,2017-02-14,486.6
563,b,313,2017-02-14,204.9
563,a,313,2017-02-14,73.87
563,c,313,2017-02-14,22.09
